date,asset,ret
2016-06-30,TLT,0.0036848521836214676
2016-07-01,TLT,0.013884591224715193
2016-07-05,TLT,0.012520286184872775
2016-07-06,TLT,0.001616090841316753
2016-07-07,TLT,-7.034641475367476e-05
2016-07-08,TLT,0.007366082080001224
2016-07-11,TLT,-0.008774204516224127
2016-07-12,TLT,-0.016439623149281046
2016-07-13,TLT,0.011785441101797245
2016-07-14,TLT,-0.014542221309584713
2016-07-15,TLT,-0.008596915497617985
2016-07-18,TLT,-0.0009399660982817304
2016-07-19,TLT,0.0056415627755255215
2016-07-20,TLT,-0.005465946724458548
2016-07-21,TLT,0.0020251036280958257
2016-07-22,TLT,0.001732439210537784
2016-07-25,TLT,-0.0007212249626740164
2016-07-26,TLT,0.001586442995176185
2016-07-27,TLT,0.01245357824129023
2016-07-28,TLT,-0.0018486597412175065
2016-07-29,TLT,0.00833398494099713
2016-08-01,TLT,-0.010841995002157434
2016-08-02,TLT,-0.010302985470373671
2016-08-03,TLT,0.0005782747030440571
2016-08-04,TLT,0.007514018820848678
2016-08-05,TLT,-0.010398200761570497
2016-08-08,TLT,0.0018839775856085428
2016-08-09,TLT,0.009836298465313975
2016-08-10,TLT,0.003868059232736698
2016-08-11,TLT,-0.008917827980381543
2016-08-12,TLT,0.008422785534066168
2016-08-15,TLT,-0.009423856526142194
2016-08-16,TLT,-0.002665990283215236
2016-08-17,TLT,0.0059974559173121555
2016-08-18,TLT,0.0015804290347760652
2016-08-19,TLT,-0.00523554444235097
2016-08-22,TLT,0.008434645299818744
2016-08-23,TLT,0.0010730256157602813
2016-08-24,TLT,-0.002357143436930831
2016-08-25,TLT,-0.0037937579136244626
2016-08-26,TLT,-0.005820129283828024
2016-08-29,TLT,0.013370861023552338
2016-08-30,TLT,-0.003851424239773804
2016-08-31,TLT,0.0014314238948565094
2016-09-01,TLT,0.0011038971361190253
2016-09-02,TLT,-0.008156598488162192
2016-09-06,TLT,0.007285301838928504
2016-09-07,TLT,-0.0007157062528294622
2016-09-08,TLT,-0.012541247487492524
2016-09-09,TLT,-0.016474232783424192
2016-09-12,TLT,0.0005164894375229157
2016-09-13,TLT,-0.011358076307024345
2016-09-14,TLT,0.0014917716096403133
2016-09-15,TLT,-0.004320160707961929
2016-09-16,TLT,0.00807956973091506
2016-09-19,TLT,-0.003265395595748566
2016-09-20,TLT,0.0034998742529088744
2016-09-21,TLT,0.008086719703359169
2016-09-22,TLT,0.007949259633452499
2016-09-23,TLT,-0.0009492309681261579
2016-09-26,TLT,0.006358368846931306
2016-09-27,TLT,0.007334750371215337
2016-09-28,TLT,-0.002162245319625722
2016-09-29,TLT,0.0025288529195930387
2016-09-30,TLT,-0.00893671772966298
2016-10-03,TLT,-0.0032999488089967555
2016-10-04,TLT,-0.011694913605018398
2016-10-05,TLT,-0.004660611222497946
2016-10-06,TLT,-0.005572312280390901
2016-10-07,TLT,0.0006726144660138544
2016-10-10,TLT,-0.005899020309080405
2016-10-11,TLT,-0.0022532147767011512
2016-10-12,TLT,0.0009781867130249644
2016-10-13,TLT,0.003760683581872426
2016-10-14,TLT,-0.01401213586144301
2016-10-17,TLT,0.006383594413003513
2016-10-18,TLT,0.0032473930797947137
2016-10-19,TLT,0.0008279699355615566
2016-10-20,TLT,0.0010527655098748756
2016-10-21,TLT,0.0015025183527108688
2016-10-24,TLT,-0.004350706499828272
2016-10-25,TLT,0.002636785147480003
2016-10-26,TLT,-0.006762484139638536
2016-10-27,TLT,-0.01089489033934632
2016-10-28,TLT,-0.0022181157543208485
2016-10-31,TLT,0.006133083666093553
2016-11-01,TLT,7.606944557569939e-05
2016-11-02,TLT,0.004350689950370912
2016-11-03,TLT,-0.007675374889761555
2016-11-04,TLT,0.00896034157315384
2016-11-07,TLT,-0.008501878635340021
2016-11-08,TLT,-0.00405715143728036
2016-11-09,TLT,-0.042432085279114795
2016-11-10,TLT,-0.014770757041992821
2016-11-11,TLT,-0.005622268091944105
2016-11-14,TLT,-0.005981811633219647
2016-11-15,TLT,0.004946236225160439
2016-11-16,TLT,0.00902278975445614
2016-11-17,TLT,-0.014713842338757499
2016-11-18,TLT,-0.0028878538498391393
2016-11-21,TLT,0.0024822847784680135
2016-11-22,TLT,-0.00033049006569618733
2016-11-23,TLT,-0.0038807350243131866
2016-11-25,TLT,0.0014923421404560155
2016-11-28,TLT,0.0073663074855201405
2016-11-29,TLT,0.004190572214578747
2016-11-30,TLT,-0.016200456688204135
2016-12-01,TLT,-0.010558906588039596
2016-12-02,TLT,0.007327558509244936
2016-12-05,TLT,-0.0010870138988519074
2016-12-06,TLT,-0.0007531567480458801
2016-12-07,TLT,0.008544282366570455
2016-12-08,TLT,-0.011793950442050227
2016-12-09,TLT,-0.012439212616512929
2016-12-12,TLT,0.0018723935932523084
2016-12-13,TLT,0.003567736259028953
2016-12-14,TLT,-0.01117299905467739
2016-12-15,TLT,0.005050235528008873
2016-12-16,TLT,-0.002299450232237432
2016-12-19,TLT,0.010756203450206225
2016-12-20,TLT,-0.004982926949944955
2016-12-21,TLT,0.004413698449489578
2016-12-22,TLT,-0.0017877598410835915
2016-12-23,TLT,0.0020371790837661052
2016-12-27,TLT,-0.0032191500972207354
2016-12-28,TLT,0.00730875291478239
2016-12-29,TLT,0.003543511812053035
2016-12-30,TLT,0.001512929975503896
2017-01-03,TLT,0.0042812363689688215
2017-01-04,TLT,0.003845645870437009
2017-01-05,TLT,0.015652943246401207
2017-01-06,TLT,-0.009181969612220509
2017-01-09,TLT,0.008026045531990489
2017-01-10,TLT,-0.0006567607880675341
2017-01-11,TLT,0.0033674321643599736
2017-01-12,TLT,-0.0022104894998112856
2017-01-13,TLT,-0.004757656059450777
2017-01-17,TLT,0.010468763424203553
2017-01-18,TLT,-0.012808067951560975
2017-01-19,TLT,-0.0068592414331459794
2017-01-20,TLT,-0.001996430733338883
2017-01-23,TLT,0.010005002295427445
2017-01-24,TLT,-0.0068517157316038135
2017-01-25,TLT,-0.012551202191189659
2017-01-26,TLT,0.0033673093842190305
2017-01-27,TLT,0.003607138001573418
2017-01-30,TLT,-0.0030093209252333164
2017-01-31,TLT,0.006959889465300684
2017-02-01,TLT,-0.0061836830054440295
2017-02-02,TLT,-0.00041998145929456054
2017-02-03,TLT,-0.0004199924687582346
2017-02-06,TLT,0.006050697516021275
2017-02-07,TLT,0.00734990536219482
2017-02-08,TLT,0.013598819830152653
2017-02-09,TLT,-0.011534759852023235
2017-02-10,TLT,-0.0005793439589861782
2017-02-13,TLT,-0.0031465652014990297
2017-02-14,TLT,-0.007227473233830439
2017-02-15,TLT,-0.00460197206183921
2017-02-16,TLT,0.005464448302325398
2017-02-17,TLT,0.0059356076848948724
2017-02-21,TLT,-0.0017452351242278619
2017-02-22,TLT,0.0016653898759613206
2017-02-23,TLT,0.002992242957620128
2017-02-24,TLT,0.011104556604494276
2017-02-27,TLT,-0.005901264602824918
2017-02-28,TLT,0.0037103678538716878
2017-03-01,TLT,-0.01675660213489416
2017-03-02,TLT,-0.0035988850054959887
2017-03-03,TLT,0.0026037568149099855
2017-03-06,TLT,-0.004776022884323772
2017-03-07,TLT,-0.0030303406454089687
2017-03-08,TLT,-0.005404689321046763
2017-03-09,TLT,-0.007981046849759865
2017-03-10,TLT,0.0035091996504343914
2017-03-13,TLT,-0.006311036227700351
2017-03-14,TLT,0.004806386265028495
2017-03-15,TLT,0.012214782355130627
2017-03-16,TLT,-0.005063356658240981
2017-03-17,TLT,0.006276159174001483
2017-03-20,TLT,0.004299381012747627
2017-03-21,TLT,0.008308605096450483
2017-03-22,TLT,0.003995341372887706
2017-03-23,TLT,-0.0014096285337891201
2017-03-24,TLT,0.003570175338378778
2017-03-27,TLT,0.004549930967153504
2017-03-28,TLT,-0.006670458775868582
2017-03-29,TLT,0.005968715014964099
2017-03-30,TLT,-0.008076349731971022
2017-03-31,TLT,0.0029080766358922094
2017-04-03,TLT,0.010086990141747076
2017-04-04,TLT,-0.005424712066618542
2017-04-05,TLT,0.0030578610535496598
2017-04-06,TLT,-0.001483339501793135
2017-04-07,TLT,-0.004042998200773917
2017-04-10,TLT,0.004639186860046829
2017-04-11,TLT,0.009483272575477653
2017-04-12,TLT,0.005473204214535565
2017-04-13,TLT,0.003086990350555263
2017-04-17,TLT,-0.003077490168102548
2017-04-18,TLT,0.01307956672007804
2017-04-19,TLT,-0.00545320698014895
2017-04-20,TLT,-0.003870000810666019
2017-04-21,TLT,0.0
2017-04-24,TLT,-0.004938152804054741
2017-04-25,TLT,-0.012039052415833473
2017-04-26,TLT,0.005516594607263503
2017-04-27,TLT,-0.00032754441286986236
2017-04-28,TLT,0.0022116893733012954
2017-05-01,TLT,-0.00831335190953042
2017-05-02,TLT,0.005120868917154242
2017-05-03,TLT,0.0006573467609123362
2017-05-04,TLT,-0.00492698261437996
2017-05-05,TLT,0.0009079020596614029
2017-05-08,TLT,-0.005441664117862066
2017-05-09,TLT,-8.276533592987967e-05
2017-05-10,TLT,-0.0011608393424318297
2017-05-11,TLT,0.0
2017-05-12,TLT,0.00755296569289543
2017-05-15,TLT,-0.0027182690808200682
2017-05-16,TLT,0.003717032379950913
2017-05-17,TLT,0.014566651600226077
2017-05-18,TLT,0.001135633533131175
2017-05-19,TLT,0.002349585039616464
2017-05-22,TLT,-0.002748313290466431
2017-05-23,TLT,-0.006727189607428685
2017-05-24,TLT,0.005630659685248229
2017-05-25,TLT,0.0003242351561141277
2017-05-26,TLT,0.0017041046681240957
2017-05-30,TLT,0.004939528762630374
2017-05-31,TLT,0.0024982875150936223
2017-06-01,TLT,0.00010472764674540613
2017-06-02,TLT,0.011840222959198954
2017-06-05,TLT,-0.0062087016372466275
2017-06-06,TLT,0.005446700652180114
2017-06-07,TLT,-0.004780111226219019
2017-06-08,TLT,-0.002641501083834097
2017-06-09,TLT,-0.0015249849163532225
2017-06-12,TLT,-0.00032137036784618545
2017-06-13,TLT,0.00016093319575860576
2017-06-14,TLT,0.015435949627926382
2017-06-15,TLT,-0.0015830662795127681
2017-06-16,TLT,0.001982396461941649
2017-06-19,TLT,-0.0014248138391933507
2017-06-20,TLT,0.008956597256360332
2017-06-21,TLT,0.002042125563061603
2017-06-22,TLT,0.0021950895295139716
2017-06-23,TLT,-0.0004694279328415485
2017-06-26,TLT,0.0037565756699962094
2017-06-27,TLT,-0.010681753502764457
2017-06-28,TLT,-0.0033099823062201494
2017-06-29,TLT,-0.008380904364733821
2017-06-30,TLT,-0.0023125529129272016
2017-07-03,TLT,-0.003219488707003837
2017-07-05,TLT,0.00024098259497917773
2017-07-06,TLT,-0.008273804275944596
2017-07-07,TLT,-0.00599370091372442
2017-07-10,TLT,0.0014663963155661097
2017-07-11,TLT,0.0017085286048867943
2017-07-12,TLT,0.0069044846371177915
2017-07-13,TLT,-0.006292395151910157
2017-07-14,TLT,0.0012179880502332097
2017-07-17,TLT,0.0027570561241594405
2017-07-18,TLT,0.008732682772269795
2017-07-19,TLT,0.00040059989189189515
2017-07-20,TLT,0.0028849293779253937
2017-07-21,TLT,0.0042343795389072625
2017-07-24,TLT,-0.0038983334368639655
2017-07-25,TLT,-0.013019296315232243
2017-07-26,TLT,0.0016182535529993824
2017-07-27,TLT,-0.004927797512664034
2017-07-28,TLT,0.005926859825613917
2017-07-31,TLT,0.0012107715791178641
2017-08-01,TLT,0.007021118126440351
2017-08-02,TLT,0.0005616156864716171
2017-08-03,TLT,0.01034377605383252
2017-08-04,TLT,-0.008492325296932224
2017-08-07,TLT,0.0011210916817099292
2017-08-08,TLT,-0.0035980960606416534
2017-08-09,TLT,0.005456671886725273
2017-08-10,TLT,0.008539068376353764
2017-08-11,TLT,0.0004752677585433407
2017-08-14,TLT,-0.005141531355348228
2017-08-15,TLT,-0.004213495852967042
2017-08-16,TLT,0.0036726769299200157
2017-08-17,TLT,0.0074776265794898045
2017-08-18,TLT,-0.0002366860269999993
2017-08-21,TLT,0.002447998938117424
2017-08-22,TLT,-0.003860690253073229
2017-08-23,TLT,0.006801835156248437
2017-08-24,TLT,-0.003691694954660596
2017-08-25,TLT,0.0038631197182141808
2017-08-28,TLT,-0.0006283252538472617
2017-08-29,TLT,0.0032222583954033546
2017-08-30,TLT,-0.0003130075753471351
2017-08-31,TLT,0.002977627966090468
2017-09-01,TLT,-0.007649376765014315
2017-09-05,TLT,0.015858153664769947
2017-09-06,TLT,-0.00613501002248884
2017-09-07,TLT,0.010236203988962078
2017-09-08,TLT,-0.002165814428286783
2017-09-11,TLT,-0.01193824832254764
2017-09-12,TLT,-0.005255972405154852
2017-09-13,TLT,-0.003943745814420696
2017-09-14,TLT,0.004117532044719763
2017-09-15,TLT,0.0003941899916155567
2017-09-18,TLT,-0.0057541303249385445
2017-09-19,TLT,-0.0024582310801857243
2017-09-20,TLT,0.0007152022955594362
2017-09-21,TLT,-0.0005555025783536838
2017-09-22,TLT,0.002861124838418716
2017-09-25,TLT,0.006259226999078882
2017-09-26,TLT,-0.0018107042814174967
2017-09-27,TLT,-0.015068359202264459
2017-09-28,TLT,-0.002963111539218022
2017-09-29,TLT,0.00224925058769343
2017-10-02,TLT,-0.0018313211544006558
2017-10-03,TLT,0.0009651580515483982
2017-10-04,TLT,8.12931782407933e-05
2017-10-05,TLT,-0.003778112578785242
2017-10-06,TLT,-0.002824166392208949
2017-10-09,TLT,0.003155549769566779
2017-10-10,TLT,0.0016132444809193736
2017-10-11,TLT,0.0019326505300436558
2017-10-12,TLT,0.004259807873828514
2017-10-13,TLT,0.0072029323389350974
2017-10-16,TLT,-0.000715280659335904
2017-10-17,TLT,0.0012725288285047043
2017-10-18,TLT,-0.006591646908598592
2017-10-19,TLT,0.0017586825221447278
2017-10-20,TLT,-0.0106137316114161
2017-10-23,TLT,0.0017743501628089131
2017-10-24,TLT,-0.0061989919950159456
2017-10-25,TLT,-0.004780463151021652
2017-10-26,TLT,-0.0033376530572495344
2017-10-27,TLT,0.006615850570929505
2017-10-30,TLT,0.009574886002594818
2017-10-31,TLT,0.00032146114796738345
2017-11-01,TLT,0.004453401750618147
2017-11-02,TLT,0.0044082420147490975
2017-11-03,TLT,0.0027137057763431116
2017-11-06,TLT,0.003740298236006634
2017-11-07,TLT,0.0042028097935769
2017-11-08,TLT,-0.002211071201713488
2017-11-09,TLT,-0.002848985195803011
2017-11-10,TLT,-0.015079403498131305
2017-11-13,TLT,0.0020955606501005253
2017-11-14,TLT,0.006754590367567426
2017-11-15,TLT,0.010862333036399274
2017-11-16,TLT,-0.008691546449735577
2017-11-17,TLT,0.007412436510287002
2017-11-20,TLT,-0.00039509077910437895
2017-11-21,TLT,0.003166030492008254
2017-11-22,TLT,0.0032345942258706906
2017-11-24,TLT,-0.0027526014318575154
2017-11-27,TLT,-0.0014195876258795703
2017-11-28,TLT,0.0013430517360049077
2017-11-29,TLT,-0.009858910646713182
2017-11-30,TLT,-0.0033455124358741095
2017-12-01,TLT,0.013494645474303901
2017-12-04,TLT,0.00047390102717681515
2017-12-05,TLT,0.004975622838569782
2017-12-06,TLT,0.003458300212390908
2017-12-07,TLT,-0.007832101621112475
2017-12-08,TLT,7.881363172757005e-05
2017-12-11,TLT,-0.0020518863488871997
2017-12-12,TLT,-0.00039545767683457633
2017-12-13,TLT,0.007516363067364251
2017-12-14,TLT,0.004241257496520934
2017-12-15,TLT,0.003753808011493387
2017-12-18,TLT,-0.009115495892070613
2017-12-19,TLT,-0.01297398074040812
2017-12-20,TLT,-0.011072747853497655
2017-12-21,TLT,0.005828141245510565
2017-12-22,TLT,0.0013647310842399563
2017-12-26,TLT,0.002965218741781017
2017-12-27,TLT,0.01302542045828936
2017-12-28,TLT,-0.0008680748026557161
2017-12-29,TLT,0.0015791985675568387
2018-01-02,TLT,-0.010799456305275235
2018-01-03,TLT,0.004781229413405308
2018-01-04,TLT,-0.00015856503907329955
2018-01-05,TLT,-0.0028553105454685035
2018-01-08,TLT,-0.0006365600975369867
2018-01-09,TLT,-0.013372522333830128
2018-01-10,TLT,-0.0012103522276422085
2018-01-11,TLT,0.0041193291382704
2018-01-12,TLT,0.0016895865743726812
2018-01-16,TLT,0.004176294790148916
2018-01-17,TLT,-0.0013596207196312493
2018-01-18,TLT,-0.009289861517788545
2018-01-19,TLT,-0.005253946178818469
2018-01-22,TLT,0.0009752845010020383
2018-01-23,TLT,0.004302215539802923
2018-01-24,TLT,-0.0054157952043355495
2018-01-25,TLT,0.008208650338033197
2018-01-26,TLT,-0.003707979107930859
2018-01-29,TLT,-0.006958708686488513
2018-01-30,TLT,-0.005866266259137443
2018-01-31,TLT,0.005900882406497665
2018-02-01,TLT,-0.014492602440046132
2018-02-02,TLT,-0.00927902257248192
2018-02-05,TLT,0.009449153383137787
2018-02-06,TLT,-0.0062131459038828885
2018-02-07,TLT,-0.00950250655376339
2018-02-08,TLT,-0.0010945738838179508
2018-02-09,TLT,-0.006318886456714856
2018-02-12,TLT,0.004408440618284493
2018-02-13,TLT,0.004474481193158297
2018-02-14,TLT,-0.011093344114627035
2018-02-15,TLT,0.0033996559036204577
2018-02-16,TLT,0.0054204991425108595
2018-02-20,TLT,-0.004380330615388228
2018-02-21,TLT,-0.012268998729803915
2018-02-22,TLT,0.002998356162219329
2018-02-23,TLT,0.008882200215487579
2018-02-26,TLT,0.0003387718163641029
2018-02-27,TLT,-0.001438439075337694
2018-02-28,TLT,0.006355507571984553
2018-03-01,TLT,0.006826375613335989
2018-03-02,TLT,-0.00812908841678217
2018-03-05,TLT,-0.0027043087653949582
2018-03-06,TLT,0.0009322005057128546
2018-03-07,TLT,-0.0011002818584708862
2018-03-08,TLT,0.005762228600056485
2018-03-09,TLT,-0.006571987188320305
2018-03-12,TLT,0.005767279581222029
2018-03-13,TLT,0.005059600751680771
2018-03-14,TLT,0.008809245014008926
2018-03-15,TLT,0.0
2018-03-16,TLT,-0.0035759911473668415
2018-03-19,TLT,-0.003171538157598519
2018-03-20,TLT,-0.004019579748221425
2018-03-21,TLT,0.0010931119760761998
2018-03-22,TLT,0.009909221755155517
2018-03-23,TLT,-0.0007481459969644888
2018-03-26,TLT,-0.0038281739755330335
2018-03-27,TLT,0.010692504155531024
2018-03-28,TLT,0.0026450639115489505
2018-03-29,TLT,0.004863175861362867
2018-04-02,TLT,0.0019731964579354777
2018-04-03,TLT,-0.00771257075566667
2018-04-04,TLT,-0.0020669601432088403
2018-04-05,TLT,-0.0074568174997895476
2018-04-06,TLT,0.01093568694532765
2018-04-09,TLT,0.0016512405791089257
2018-04-10,TLT,-0.0018136621274508213
2018-04-11,TLT,0.003551430120219967
2018-04-12,TLT,-0.007324381704893912
2018-04-13,TLT,0.0023212378031516323
2018-04-16,TLT,0.00033066789217151005
2018-04-17,TLT,0.002728789216655203
2018-04-18,TLT,-0.007998589542181023
2018-04-19,TLT,-0.008146181983642697
2018-04-20,TLT,-0.007207787636842711
2018-04-23,TLT,0.0002534120175763377
2018-04-24,TLT,-0.004557354215609211
2018-04-25,TLT,-0.006697575266718103
2018-04-26,TLT,0.0069983874559109704
2018-04-27,TLT,0.007713079663794531
2018-04-30,TLT,0.001766583861317006
2018-05-01,TLT,-0.0036013152238379975
2018-05-02,TLT,-0.0010976166177349977
2018-05-03,TLT,0.004480188103985316
2018-05-04,TLT,0.0015153901032862738
2018-05-07,TLT,-0.0015963648446127854
2018-05-08,TLT,-0.0009265685579581406
2018-05-09,TLT,-0.005982279790162637
2018-05-10,TLT,0.008052829109116866
2018-05-11,TLT,0.002522405126289984
2018-05-14,TLT,-0.0052832587394168185
2018-05-15,TLT,-0.011383204726739038
2018-05-16,TLT,-0.003837901399075916
2018-05-17,TLT,-0.005051570344300038
2018-05-18,TLT,0.00860522498517402
2018-05-21,TLT,0.0005117536806726886
2018-05-22,TLT,-0.001534801352051196
2018-05-23,TLT,0.007259203378101153
2018-05-24,TLT,0.007970656743138127
2018-05-25,TLT,0.006224354247334807
2018-05-29,TLT,0.021902557839944103
2018-05-30,TLT,-0.006708259206423595
2018-05-31,TLT,-0.0016468828208557884
2018-06-01,TLT,-0.005283695052524351
2018-06-04,TLT,-0.007231990004073707
2018-06-05,TLT,0.002344791148449321
2018-06-06,TLT,-0.008103166209176393
2018-06-07,TLT,0.009685259735807028
2018-06-08,TLT,-0.0030030273336968394
2018-06-11,TLT,-0.0018404986180923233
2018-06-12,TLT,0.00025134915590507845
2018-06-13,TLT,-0.0005031305814178211
2018-06-14,TLT,0.008300125035598072
2018-06-15,TLT,0.0009148644006893303
2018-06-18,TLT,-0.000914028188838234
2018-06-19,TLT,0.005820482288893425
2018-06-20,TLT,-0.00876254516558761
2018-06-21,TLT,0.0052537471228364385
2018-06-22,TLT,-8.303347268101557e-05
2018-06-25,TLT,0.0022401936713125625
2018-06-26,TLT,0.0014075060260871908
2018-06-27,TLT,0.009423979244730818
2018-06-28,TLT,0.0002454296430343117
2018-06-29,TLT,-0.003438680528466631
2018-07-02,TLT,-0.000782305239716008
2018-07-03,TLT,0.005356554072099895
2018-07-05,TLT,0.002868565315468974
2018-07-06,TLT,0.0032695488751000035
2018-07-09,TLT,-0.006435813973758142
2018-07-10,TLT,-8.258244337766563e-05
2018-07-11,TLT,0.003854659101905744
2018-07-12,TLT,-8.172882623824762e-05
2018-07-13,TLT,0.002532170645108245
2018-07-16,TLT,-0.004155349638113148
2018-07-17,TLT,-0.0018822154085093024
2018-07-18,TLT,-0.004016977413975997
2018-07-19,TLT,0.006337695669070609
2018-07-20,TLT,-0.012268454402144746
2018-07-23,TLT,-0.012338773441667117
2018-07-24,TLT,0.0034374691546712466
2018-07-25,TLT,-0.0015876849381432079
2018-07-26,TLT,-0.0019249027887116021
2018-07-27,TLT,0.0016770913229207096
2018-07-30,TLT,-0.0034319230405495116
2018-07-31,TLT,0.005459481483343742
2018-08-01,TLT,-0.008146740553647502
2018-08-02,TLT,0.0014351947888975314
2018-08-03,TLT,0.004973667198882259
2018-08-06,TLT,0.000587022041635965
2018-08-07,TLT,-0.005197366324400932
2018-08-08,TLT,0.0010113185551989812
2018-08-09,TLT,0.008418288902433346
2018-08-10,TLT,0.007262417472348792
2018-08-13,TLT,-0.0020718576066771632
2018-08-14,TLT,-0.0022422896344711507
2018-08-15,TLT,0.005826530742691016
2018-08-16,TLT,-8.27696757641494e-05
2018-08-17,TLT,0.0012414909849300937
2018-08-20,TLT,0.006694939307962278
2018-08-21,TLT,-0.003366542076793988
2018-08-22,TLT,0.003955192964741228
2018-08-23,TLT,0.001558837782456246
2018-08-24,TLT,0.0019663901473405687
2018-08-27,TLT,-0.005724171630103969
2018-08-28,TLT,-0.006003825868855395
2018-08-29,TLT,0.001323546841972334
2018-08-30,TLT,0.0021489685154805205
2018-08-31,TLT,-0.002308986442658423
2018-09-04,TLT,-0.005781281144500494
2018-09-05,TLT,-0.002666261916239532
2018-09-06,TLT,0.0036758814450796873
2018-09-07,TLT,-0.008489694684013283
2018-09-10,TLT,0.0036934602663203364
2018-09-11,TLT,-0.007610119971507845
2018-09-12,TLT,0.0023592864139110326
2018-09-13,TLT,0.0015132733108547125
2018-09-14,TLT,-0.004784447349916787
2018-09-17,TLT,0.0
2018-09-18,TLT,-0.010460674368882317
2018-09-19,TLT,-0.00596650051258929
2018-09-20,TLT,0.004630773165607671
2018-09-21,TLT,-0.0004269738294433445
2018-09-24,TLT,-0.002561887164521215
2018-09-25,TLT,-0.0010269009998598033
2018-09-26,TLT,0.00702723460782928
2018-09-27,TLT,0.0006808978996899473
2018-09-28,TLT,-0.0026362214689905628
2018-10-01,TLT,-0.0073417090931559015
2018-10-02,TLT,0.0061128656938531645
2018-10-03,TLT,-0.01737131908292955
2018-10-04,TLT,-0.00705379396323258
2018-10-05,TLT,-0.008594778683538418
2018-10-08,TLT,-0.0033618627583505978
2018-10-09,TLT,0.010119273911456172
2018-10-10,TLT,-0.0027245244605501595
2018-10-11,TLT,0.012159921947104468
2018-10-12,TLT,-0.0034820803910315945
2018-10-15,TLT,-0.0004367397300821807
2018-10-16,TLT,0.0022718409186743838
2018-10-17,TLT,-0.005929099026809048
2018-10-18,TLT,-0.0003511137408995779
2018-10-19,TLT,-0.0021937202026159897
2018-10-22,TLT,-0.0013192255165140887
2018-10-23,TLT,0.0031701906336425445
2018-10-24,TLT,0.007548821778677217
2018-10-25,TLT,-0.004181445734945055
2018-10-26,TLT,0.006036501242063563
2018-10-29,TLT,-0.002261072817822174
2018-10-30,TLT,-0.00496781478916386
2018-10-31,TLT,-0.005080665296478215
2018-11-01,TLT,0.0009263594124946373
2018-11-02,TLT,-0.012432594343013914
2018-11-05,TLT,0.003928932036125321
2018-11-06,TLT,-0.0006225750137996977
2018-11-07,TLT,0.0013346570700503158
2018-11-08,TLT,-8.903147312777637e-05
2018-11-09,TLT,0.007466422355048685
2018-11-12,TLT,0.006527874269830702
2018-11-13,TLT,-0.0006135715085614502
2018-11-14,TLT,0.00061394820969074
2018-11-15,TLT,-0.00043787631801306404
2018-11-16,TLT,0.005787271437371233
2018-11-19,TLT,0.0027898516938578144
2018-11-20,TLT,0.00034740313293113445
2018-11-21,TLT,-0.00034728248590765176
2018-11-23,TLT,0.001043355403473445
2018-11-26,TLT,-0.0022582199623668586
2018-11-27,TLT,0.0011314196591645231
2018-11-28,TLT,-0.004868979778621663
2018-11-29,TLT,0.003932027916847103
2018-11-30,TLT,0.003742416896113765
2018-12-03,TLT,0.007100416171331503
2018-12-04,TLT,0.016741301676837628
2018-12-06,TLT,0.0031409299786921974
2018-12-07,TLT,0.001861124520730728
2018-12-10,TLT,0.004137845139400298
2018-12-11,TLT,-0.00016803927710717925
2018-12-12,TLT,-0.004458490720492092
2018-12-13,TLT,-0.0023653877153975156
2018-12-14,TLT,0.0034725600686937863
2018-12-17,TLT,0.005823254948109646
2018-12-18,TLT,0.00598912323952594
2018-12-19,TLT,0.013210834666211868
2018-12-20,TLT,-0.0036313279894134576
2018-12-21,TLT,-0.00016516449506664976
2018-12-24,TLT,0.0049696487276003065
2018-12-26,TLT,-0.010715342851422394
2018-12-27,TLT,0.00016670186795875175
2018-12-28,TLT,0.008413879462239926
2018-12-31,TLT,0.003800124903162061
2019-01-02,TLT,0.005266886590725051
2019-01-03,TLT,0.011379647961201167
2019-01-04,TLT,-0.011575512699581236
2019-01-07,TLT,-0.0029478179961253126
2019-01-08,TLT,-0.002628559860928803
2019-01-09,TLT,-0.0015645457102715365
2019-01-10,TLT,-0.006433786729133195
2019-01-11,TLT,0.0039015126909436315
2019-01-14,TLT,-0.0037204375935145917
2019-01-15,TLT,-0.003652348334905353
2019-01-16,TLT,0.0010002006334395297
2019-01-17,TLT,0.0002490984026037868
2019-01-18,TLT,-0.005241849088015393
2019-01-22,TLT,0.0067750899479841475
2019-01-23,TLT,-0.0004155038928673749
2019-01-24,TLT,0.006566008074578411
2019-01-25,TLT,-0.004789063985290221
2019-01-28,TLT,-0.0009956678419112963
2019-01-29,TLT,0.005065953828156555
2019-01-30,TLT,-0.0007440759082871784
2019-01-31,TLT,0.008600480022466828
2019-02-01,TLT,-0.006039931219833816
2019-02-04,TLT,-0.004463634193640931
2019-02-05,TLT,0.004566883683645884
2019-02-06,TLT,0.0004959096727119583
2019-02-07,TLT,0.006610267905702738
2019-02-08,TLT,0.0042680555626972705
2019-02-11,TLT,-0.003923293940674366
2019-02-12,TLT,-0.0025437899601008507
2019-02-13,TLT,-0.0037840343685944244
2019-02-14,TLT,0.005697765930037457
2019-02-15,TLT,0.0015603960803465267
2019-02-19,TLT,0.002541035227716648
2019-02-20,TLT,-0.0028620659019097383
2019-02-21,TLT,-0.00893848682916587
2019-02-22,TLT,0.0059575200295798325
2019-02-25,TLT,-0.002961157544102755
2019-02-26,TLT,0.004950048632665682
2019-02-27,TLT,-0.011329262871767054
2019-02-28,TLT,-0.003404480638132479
