date,asset,weight,strategy
2022-03-31,DBC,0.1430335853324576,CTB_ONLY
2022-04-29,DBC,0.14469980335419275,CTB_ONLY
2022-05-31,DBC,0.14608067581997158,CTB_ONLY
2022-06-30,DBC,0.15277339838148288,CTB_ONLY
2022-07-29,DBC,0.15221370210372637,CTB_ONLY
2022-08-31,DBC,0.15991916692165983,CTB_ONLY
2022-09-30,DBC,0.16267914940040393,CTB_ONLY
2022-10-31,DBC,0.16700844761823422,CTB_ONLY
2022-11-30,DBC,0.17359502585043823,CTB_ONLY
2022-12-30,DBC,0.17513790984904679,CTB_ONLY
2023-01-31,DBC,0.17901544202292294,CTB_ONLY
2023-02-28,DBC,0.18090611726829173,CTB_ONLY
2023-03-31,DBC,0.18163466327524425,CTB_ONLY
2023-04-28,DBC,0.18144414177601814,CTB_ONLY
2023-05-31,DBC,0.18096983416413603,CTB_ONLY
2023-06-30,DBC,0.18234367397533183,CTB_ONLY
2023-07-31,DBC,0.18548545786296744,CTB_ONLY
2023-08-31,DBC,0.18740023088436014,CTB_ONLY
2023-09-29,DBC,0.18853174736022,CTB_ONLY
2023-10-31,DBC,0.19125886864087915,CTB_ONLY
2023-11-30,DBC,0.19539569064857404,CTB_ONLY
2023-12-29,DBC,0.19864965874454293,CTB_ONLY
2024-01-31,DBC,0.20144123257358407,CTB_ONLY
2024-02-29,DBC,0.20373080403244903,CTB_ONLY
2024-03-28,DBC,0.2051284360507016,CTB_ONLY
2024-04-30,DBC,0.20577219979069625,CTB_ONLY
2024-05-31,DBC,0.20774487763219215,CTB_ONLY
2024-06-28,DBC,0.20841023981259044,CTB_ONLY
2024-07-31,DBC,0.20929622939983408,CTB_ONLY
2024-08-30,DBC,0.21013157710347638,CTB_ONLY
2024-09-30,DBC,0.2114635425888995,CTB_ONLY
2024-10-31,DBC,0.21149773711502706,CTB_ONLY
2024-11-29,DBC,0.2094970640401158,CTB_ONLY
2024-12-31,DBC,0.21102258980965063,CTB_ONLY
2025-01-31,DBC,0.21297184728548343,CTB_ONLY
2025-02-28,DBC,0.21448463205954788,CTB_ONLY
2025-03-31,DBC,0.22966806777753077,CTB_ONLY
2025-04-30,DBC,0.22789694380153896,CTB_ONLY
2025-05-30,DBC,0.22966785632692177,CTB_ONLY
2025-06-30,DBC,0.2325690437497822,CTB_ONLY
2025-07-31,DBC,0.23492558660330357,CTB_ONLY
2025-08-29,DBC,0.2361414638651997,CTB_ONLY
2025-09-30,DBC,0.237809213597585,CTB_ONLY
2025-10-31,DBC,0.23559143633534838,CTB_ONLY
2025-11-28,DBC,0.23633054361329428,CTB_ONLY
2013-01-31,EEM,0.0026263107985725555,CTB_ONLY
2013-02-28,EEM,0.002021936010047543,CTB_ONLY
2013-03-28,EEM,0.0026104012496280644,CTB_ONLY
2013-04-30,EEM,0.0029565689381815955,CTB_ONLY
2013-05-31,EEM,0.0027412658494467023,CTB_ONLY
2013-06-28,EEM,0.0008416729388203164,CTB_ONLY
2013-07-31,EEM,0.0,CTB_ONLY
2013-08-30,EEM,0.0,CTB_ONLY
2013-09-30,EEM,0.0,CTB_ONLY
2013-10-31,EEM,0.0,CTB_ONLY
2013-11-29,EEM,0.0,CTB_ONLY
2013-12-31,EEM,1.9989689963107345e-17,CTB_ONLY
2014-01-31,EEM,0.0,CTB_ONLY
2014-02-28,EEM,0.0,CTB_ONLY
2014-03-31,EEM,1.9054535544077526e-17,CTB_ONLY
2014-04-30,EEM,0.0,CTB_ONLY
2014-05-30,EEM,0.0,CTB_ONLY
2014-06-30,EEM,8.965843746686769e-18,CTB_ONLY
2014-07-31,EEM,0.0,CTB_ONLY
2014-08-29,EEM,1.4847640532420637e-17,CTB_ONLY
2014-09-30,EEM,3.1509625637859973e-18,CTB_ONLY
2014-10-31,EEM,7.043925989366762e-18,CTB_ONLY
2014-11-28,EEM,9.914203010256365e-18,CTB_ONLY
2014-12-31,EEM,0.0,CTB_ONLY
2015-01-30,EEM,0.0,CTB_ONLY
2015-02-27,EEM,0.0,CTB_ONLY
2015-03-31,EEM,0.0,CTB_ONLY
2015-04-30,EEM,0.0,CTB_ONLY
2015-05-29,EEM,0.0,CTB_ONLY
2015-06-30,EEM,2.4195501829474246e-19,CTB_ONLY
2015-07-31,EEM,9.324122470215115e-18,CTB_ONLY
2015-08-31,EEM,5.149043424771866e-18,CTB_ONLY
2015-09-30,EEM,1.583284246984319e-18,CTB_ONLY
2015-10-30,EEM,0.0,CTB_ONLY
2015-11-30,EEM,0.0,CTB_ONLY
2015-12-31,EEM,0.0,CTB_ONLY
2016-01-29,EEM,0.0,CTB_ONLY
2016-02-29,EEM,7.38180517556171e-18,CTB_ONLY
2016-03-31,EEM,2.836638728724532e-18,CTB_ONLY
2016-04-29,EEM,4.3443159371395924e-17,CTB_ONLY
2016-05-31,EEM,1.1243976513007194e-18,CTB_ONLY
2016-06-30,EEM,1.8868023322803363e-18,CTB_ONLY
2016-07-29,EEM,0.0,CTB_ONLY
2016-08-31,EEM,1.9041606843021838e-17,CTB_ONLY
2016-09-30,EEM,1.4938045683402716e-17,CTB_ONLY
2016-10-31,EEM,8.286889113424423e-18,CTB_ONLY
2016-11-30,EEM,1.5331515169304097e-17,CTB_ONLY
2016-12-30,EEM,0.0,CTB_ONLY
2017-01-31,EEM,2.2293907171733185e-18,CTB_ONLY
2017-02-28,EEM,0.0,CTB_ONLY
2017-03-31,EEM,1.6268771722486917e-17,CTB_ONLY
2017-04-28,EEM,0.0,CTB_ONLY
2017-05-31,EEM,0.0,CTB_ONLY
2017-06-30,EEM,2.175302490594664e-17,CTB_ONLY
2017-07-31,EEM,0.0,CTB_ONLY
2017-08-31,EEM,6.956469837562755e-18,CTB_ONLY
2017-09-29,EEM,0.0,CTB_ONLY
2017-10-31,EEM,1.3873976159551815e-17,CTB_ONLY
2017-11-30,EEM,1.8510634512821852e-17,CTB_ONLY
2017-12-29,EEM,9.981357079347598e-18,CTB_ONLY
2018-01-31,EEM,1.0418505251227894e-19,CTB_ONLY
2018-02-28,EEM,1.330985221668045e-17,CTB_ONLY
2018-03-29,EEM,6.475566881759126e-18,CTB_ONLY
2018-04-30,EEM,4.2512583622693334e-18,CTB_ONLY
2018-05-31,EEM,0.0,CTB_ONLY
2018-06-29,EEM,0.0,CTB_ONLY
2018-07-31,EEM,2.005646964156095e-17,CTB_ONLY
2018-08-31,EEM,1.3608128168893089e-17,CTB_ONLY
2018-09-28,EEM,1.9455288007247215e-18,CTB_ONLY
2018-10-31,EEM,0.0,CTB_ONLY
2018-11-30,EEM,0.0,CTB_ONLY
2018-12-31,EEM,2.5604306395579378e-18,CTB_ONLY
2019-01-31,EEM,2.6391429054075863e-18,CTB_ONLY
2019-02-28,EEM,0.0,CTB_ONLY
2019-03-29,EEM,9.463052086725043e-18,CTB_ONLY
2019-04-30,EEM,3.075788389717178e-18,CTB_ONLY
2019-05-31,EEM,0.0,CTB_ONLY
2019-06-28,EEM,0.0,CTB_ONLY
2019-07-31,EEM,3.6054751493267345e-18,CTB_ONLY
2019-08-30,EEM,1.7050773228229064e-18,CTB_ONLY
2019-09-30,EEM,0.0,CTB_ONLY
2019-10-31,EEM,0.0,CTB_ONLY
2019-11-29,EEM,0.0,CTB_ONLY
2019-12-31,EEM,0.0,CTB_ONLY
2020-01-31,EEM,5.41878740094098e-18,CTB_ONLY
2020-02-28,EEM,0.0,CTB_ONLY
2020-03-31,EEM,0.019974893763727207,CTB_ONLY
2020-04-30,EEM,0.023694196385242308,CTB_ONLY
2020-05-29,EEM,0.025864907948636915,CTB_ONLY
2020-06-30,EEM,0.023950136171174766,CTB_ONLY
2020-07-31,EEM,0.020499893746664777,CTB_ONLY
2020-08-31,EEM,0.020222842508932554,CTB_ONLY
2020-09-30,EEM,0.02446527823544237,CTB_ONLY
2020-10-30,EEM,0.027092395797660037,CTB_ONLY
2020-11-30,EEM,0.027566048800718765,CTB_ONLY
2020-12-31,EEM,0.02586421122164777,CTB_ONLY
2021-01-29,EEM,0.025278025135885618,CTB_ONLY
2021-02-26,EEM,0.027058543653847196,CTB_ONLY
2021-03-31,EEM,0.0294461297994864,CTB_ONLY
2021-04-30,EEM,0.028449647387398438,CTB_ONLY
2021-05-28,EEM,0.02949920958441413,CTB_ONLY
2021-06-30,EEM,0.025597551697627344,CTB_ONLY
2021-07-30,EEM,0.02688782437187623,CTB_ONLY
2021-08-31,EEM,0.026300476304703654,CTB_ONLY
2021-09-30,EEM,0.03347882726020883,CTB_ONLY
2021-10-29,EEM,0.03621296296981813,CTB_ONLY
2021-11-30,EEM,0.0452894165845066,CTB_ONLY
2021-12-31,EEM,0.04919247295637247,CTB_ONLY
2022-01-31,EEM,0.050543019765526505,CTB_ONLY
2022-02-28,EEM,0.053352026228269574,CTB_ONLY
2022-03-31,EEM,0.058311301757880823,CTB_ONLY
2022-04-29,EEM,0.05836691460417276,CTB_ONLY
2022-05-31,EEM,0.0635841140433207,CTB_ONLY
2022-06-30,EEM,0.07076241234221668,CTB_ONLY
2022-07-29,EEM,0.07477243568657921,CTB_ONLY
2022-08-31,EEM,0.07732561475901163,CTB_ONLY
2022-09-30,EEM,0.08041140882159686,CTB_ONLY
2022-10-31,EEM,0.08318121449853264,CTB_ONLY
2022-11-30,EEM,0.08612065768459175,CTB_ONLY
2022-12-30,EEM,0.0933796496922111,CTB_ONLY
2023-01-31,EEM,0.0923145856609941,CTB_ONLY
2023-02-28,EEM,0.09538259191538193,CTB_ONLY
2023-03-31,EEM,0.09548588310629286,CTB_ONLY
2023-04-28,EEM,0.09925829008128124,CTB_ONLY
2023-05-31,EEM,0.09910963897447181,CTB_ONLY
2023-06-30,EEM,0.0970305324875805,CTB_ONLY
2023-07-31,EEM,0.09540814332197758,CTB_ONLY
2023-08-31,EEM,0.09485783714201135,CTB_ONLY
2023-09-29,EEM,0.09419721992094554,CTB_ONLY
2023-10-31,EEM,0.0967799188623488,CTB_ONLY
2023-11-30,EEM,0.09554306531006958,CTB_ONLY
2023-12-29,EEM,0.09620112594666091,CTB_ONLY
2024-01-31,EEM,0.09639085972235273,CTB_ONLY
2024-02-29,EEM,0.09357120815583186,CTB_ONLY
2024-03-28,EEM,0.09370152587774729,CTB_ONLY
2024-04-30,EEM,0.09058741164501916,CTB_ONLY
2024-05-31,EEM,0.08961403400730976,CTB_ONLY
2024-06-28,EEM,0.0898540549098962,CTB_ONLY
2024-07-31,EEM,0.08830473070871211,CTB_ONLY
2024-08-30,EEM,0.08782817568647493,CTB_ONLY
2024-09-30,EEM,0.08442448092141008,CTB_ONLY
2024-10-31,EEM,0.08192868101878159,CTB_ONLY
2024-11-29,EEM,0.07265575837166799,CTB_ONLY
2024-12-31,EEM,0.07390660419225302,CTB_ONLY
2025-01-31,EEM,0.06980669173403752,CTB_ONLY
2025-02-28,EEM,0.06753571225338267,CTB_ONLY
2025-03-31,EEM,0.09287555693571606,CTB_ONLY
2025-04-30,EEM,0.09167489278610338,CTB_ONLY
2025-05-30,EEM,0.0888170143842553,CTB_ONLY
2025-06-30,EEM,0.09215940729049026,CTB_ONLY
2025-07-31,EEM,0.09017726806865567,CTB_ONLY
2025-08-29,EEM,0.08885656669047676,CTB_ONLY
2025-09-30,EEM,0.08688402293867842,CTB_ONLY
2025-10-31,EEM,0.08219499187395482,CTB_ONLY
2025-11-28,EEM,0.08229485648765027,CTB_ONLY
2013-01-31,GLD,0.09498181297358681,CTB_ONLY
2013-02-28,GLD,0.09313881465212909,CTB_ONLY
2013-03-28,GLD,0.09321536333539907,CTB_ONLY
2013-04-30,GLD,0.09246194868935483,CTB_ONLY
2013-05-31,GLD,0.09355125111373845,CTB_ONLY
2013-06-28,GLD,0.09523790862351074,CTB_ONLY
2013-07-31,GLD,0.09337802994547019,CTB_ONLY
2013-08-30,GLD,0.09271584759222293,CTB_ONLY
2013-09-30,GLD,0.08733369918800113,CTB_ONLY
2013-10-31,GLD,0.0699032963730741,CTB_ONLY
2013-11-29,GLD,0.08354348269092132,CTB_ONLY
2013-12-31,GLD,0.09047367819851083,CTB_ONLY
2014-01-31,GLD,0.09066568374866513,CTB_ONLY
2014-02-28,GLD,0.08084964542835248,CTB_ONLY
2014-03-31,GLD,0.07525623636631655,CTB_ONLY
2014-04-30,GLD,0.07001030180664117,CTB_ONLY
2014-05-30,GLD,0.06608268083191565,CTB_ONLY
2014-06-30,GLD,0.0667908514262875,CTB_ONLY
2014-07-31,GLD,0.06586226679469247,CTB_ONLY
2014-08-29,GLD,0.06310952963490846,CTB_ONLY
2014-09-30,GLD,0.06323214536968157,CTB_ONLY
2014-10-31,GLD,0.06231497824423995,CTB_ONLY
2014-11-28,GLD,0.06199716061524138,CTB_ONLY
2014-12-31,GLD,0.06209571941630741,CTB_ONLY
2015-01-30,GLD,0.059691644290671066,CTB_ONLY
2015-02-27,GLD,0.06033773034831816,CTB_ONLY
2015-03-31,GLD,0.06349774895503692,CTB_ONLY
2015-04-30,GLD,0.06486045872630261,CTB_ONLY
2015-05-29,GLD,0.06385101311796922,CTB_ONLY
2015-06-30,GLD,0.06350986804488422,CTB_ONLY
2015-07-31,GLD,0.061749819143594356,CTB_ONLY
2015-08-31,GLD,0.06478873974853983,CTB_ONLY
2015-09-30,GLD,0.06500659002798316,CTB_ONLY
2015-10-30,GLD,0.0659965515112232,CTB_ONLY
2015-11-30,GLD,0.06829660978650258,CTB_ONLY
2015-12-31,GLD,0.06688492218173589,CTB_ONLY
2016-01-29,GLD,0.07156584846306531,CTB_ONLY
2016-02-29,GLD,0.07323839296664698,CTB_ONLY
2016-03-31,GLD,0.07212226001297288,CTB_ONLY
2016-04-29,GLD,0.07101667356651999,CTB_ONLY
2016-05-31,GLD,0.07269131198534359,CTB_ONLY
2016-06-30,GLD,0.07606981514903607,CTB_ONLY
2016-07-29,GLD,0.07064987400028871,CTB_ONLY
2016-08-31,GLD,0.06647557016192313,CTB_ONLY
2016-09-30,GLD,0.07123629393021089,CTB_ONLY
2016-10-31,GLD,0.07132282532849282,CTB_ONLY
2016-11-30,GLD,0.07976298937924767,CTB_ONLY
2016-12-30,GLD,0.08416671915228888,CTB_ONLY
2017-01-31,GLD,0.08597038943040078,CTB_ONLY
2017-02-28,GLD,0.08517673858080782,CTB_ONLY
2017-03-31,GLD,0.08844387352661683,CTB_ONLY
2017-04-28,GLD,0.08935581911399543,CTB_ONLY
2017-05-31,GLD,0.08991637521239389,CTB_ONLY
2017-06-30,GLD,0.0907621516737492,CTB_ONLY
2017-07-31,GLD,0.0935862209084381,CTB_ONLY
2017-08-31,GLD,0.09551070015029685,CTB_ONLY
2017-09-29,GLD,0.0980172625919198,CTB_ONLY
2017-10-31,GLD,0.10033991101222989,CTB_ONLY
2017-11-30,GLD,0.10314150863094367,CTB_ONLY
2017-12-29,GLD,0.10289353366409539,CTB_ONLY
2018-01-31,GLD,0.10424824164838165,CTB_ONLY
2018-02-28,GLD,0.10704595054591393,CTB_ONLY
2018-03-29,GLD,0.10500414422105228,CTB_ONLY
2018-04-30,GLD,0.11679957915683349,CTB_ONLY
2018-05-31,GLD,0.1155188504679722,CTB_ONLY
2018-06-29,GLD,0.1111489746000541,CTB_ONLY
2018-07-31,GLD,0.11147887909008333,CTB_ONLY
2018-08-31,GLD,0.10753654161133101,CTB_ONLY
2018-09-28,GLD,0.11279647465284773,CTB_ONLY
2018-10-31,GLD,0.11676228384746336,CTB_ONLY
2018-11-30,GLD,0.11842652843119625,CTB_ONLY
2018-12-31,GLD,0.12453754744448325,CTB_ONLY
2019-01-31,GLD,0.1255781975250125,CTB_ONLY
2019-02-28,GLD,0.125856167575454,CTB_ONLY
2019-03-29,GLD,0.1266080957906158,CTB_ONLY
2019-04-30,GLD,0.12521795870463573,CTB_ONLY
2019-05-31,GLD,0.12471116680856528,CTB_ONLY
2019-06-28,GLD,0.12165138556806195,CTB_ONLY
2019-07-31,GLD,0.11965042862729511,CTB_ONLY
2019-08-30,GLD,0.11855886745766071,CTB_ONLY
2019-09-30,GLD,0.11975071811271396,CTB_ONLY
2019-10-31,GLD,0.12160454099270743,CTB_ONLY
2019-11-29,GLD,0.12237857493805823,CTB_ONLY
2019-12-31,GLD,0.12819546976095064,CTB_ONLY
2020-01-31,GLD,0.13110673282496482,CTB_ONLY
2020-02-28,GLD,0.13030140493924228,CTB_ONLY
2020-03-31,GLD,0.11308466955823224,CTB_ONLY
2020-04-30,GLD,0.10365378008187641,CTB_ONLY
2020-05-29,GLD,0.09964460413581593,CTB_ONLY
2020-06-30,GLD,0.10016245314312654,CTB_ONLY
2020-07-31,GLD,0.09831548604804204,CTB_ONLY
2020-08-31,GLD,0.09011729297149283,CTB_ONLY
2020-09-30,GLD,0.09027728324055802,CTB_ONLY
2020-10-30,GLD,0.08912406658392082,CTB_ONLY
2020-11-30,GLD,0.0910069280568182,CTB_ONLY
2020-12-31,GLD,0.09072354610911162,CTB_ONLY
2021-01-29,GLD,0.08806616418246185,CTB_ONLY
2021-02-26,GLD,0.08595361029891656,CTB_ONLY
2021-03-31,GLD,0.09001232232306045,CTB_ONLY
2021-04-30,GLD,0.0897626979823947,CTB_ONLY
2021-05-28,GLD,0.09032877903574012,CTB_ONLY
2021-06-30,GLD,0.09187575864336439,CTB_ONLY
2021-07-30,GLD,0.0900318628119961,CTB_ONLY
2021-08-31,GLD,0.08549169046381178,CTB_ONLY
2021-09-30,GLD,0.08336278177586387,CTB_ONLY
2021-10-29,GLD,0.08523008695104871,CTB_ONLY
2021-11-30,GLD,0.08299820367850232,CTB_ONLY
2021-12-31,GLD,0.08389994286168942,CTB_ONLY
2022-01-31,GLD,0.08609371992434779,CTB_ONLY
2022-02-28,GLD,0.08923452984922685,CTB_ONLY
2022-03-31,GLD,0.08990478352005941,CTB_ONLY
2022-04-29,GLD,0.09417495718182457,CTB_ONLY
2022-05-31,GLD,0.09978802224553608,CTB_ONLY
2022-06-30,GLD,0.10137355890020447,CTB_ONLY
2022-07-29,GLD,0.09901348258399303,CTB_ONLY
2022-08-31,GLD,0.09829439489261976,CTB_ONLY
2022-09-30,GLD,0.10423162085485006,CTB_ONLY
2022-10-31,GLD,0.10157969657232266,CTB_ONLY
2022-11-30,GLD,0.09920838019208957,CTB_ONLY
2022-12-30,GLD,0.0985637928795204,CTB_ONLY
2023-01-31,GLD,0.09567396027493423,CTB_ONLY
2023-02-28,GLD,0.09340203882184622,CTB_ONLY
2023-03-31,GLD,0.09099587963704683,CTB_ONLY
2023-04-28,GLD,0.09000202093751677,CTB_ONLY
2023-05-31,GLD,0.09286836115029082,CTB_ONLY
2023-06-30,GLD,0.09437574742658951,CTB_ONLY
2023-07-31,GLD,0.09661218511788763,CTB_ONLY
2023-08-31,GLD,0.10112359652381314,CTB_ONLY
2023-09-29,GLD,0.10258148757359051,CTB_ONLY
2023-10-31,GLD,0.10098312031673642,CTB_ONLY
2023-11-30,GLD,0.1079135612844,CTB_ONLY
2023-12-29,GLD,0.10487683492297584,CTB_ONLY
2024-01-31,GLD,0.10572487716392538,CTB_ONLY
2024-02-29,GLD,0.10618996456508714,CTB_ONLY
2024-03-28,GLD,0.10603076714549753,CTB_ONLY
2024-04-30,GLD,0.11230739341296013,CTB_ONLY
2024-05-31,GLD,0.11091348915028153,CTB_ONLY
2024-06-28,GLD,0.11009280609997264,CTB_ONLY
2024-07-31,GLD,0.1098169566403085,CTB_ONLY
2024-08-30,GLD,0.10652506899210805,CTB_ONLY
2024-09-30,GLD,0.10555570229316914,CTB_ONLY
2024-10-31,GLD,0.10488346972262544,CTB_ONLY
2024-11-29,GLD,0.10720193675925013,CTB_ONLY
2024-12-31,GLD,0.10562260505354819,CTB_ONLY
2025-01-31,GLD,0.1064124357650526,CTB_ONLY
2025-02-28,GLD,0.10795299029893332,CTB_ONLY
2025-03-31,GLD,0.11611489720880533,CTB_ONLY
2025-04-30,GLD,0.13390677519916913,CTB_ONLY
2025-05-30,GLD,0.13632108786111258,CTB_ONLY
2025-06-30,GLD,0.13003700516903888,CTB_ONLY
2025-07-31,GLD,0.1303956457980302,CTB_ONLY
2025-08-29,GLD,0.13449000001547817,CTB_ONLY
2025-09-30,GLD,0.13637343836727653,CTB_ONLY
2025-10-31,GLD,0.13980703063210675,CTB_ONLY
2025-11-28,GLD,0.1364411544070801,CTB_ONLY
2013-01-31,IEF,0.25,CTB_ONLY
2013-02-28,IEF,0.24999999999999997,CTB_ONLY
2013-03-28,IEF,0.24999999999999997,CTB_ONLY
2013-04-30,IEF,0.25,CTB_ONLY
2013-05-31,IEF,0.25,CTB_ONLY
2013-06-28,IEF,0.25,CTB_ONLY
2013-07-31,IEF,0.25,CTB_ONLY
2013-08-30,IEF,0.25,CTB_ONLY
2013-09-30,IEF,0.25,CTB_ONLY
2013-10-31,IEF,0.24999999999999997,CTB_ONLY
2013-11-29,IEF,0.24999999999999997,CTB_ONLY
2013-12-31,IEF,0.25,CTB_ONLY
2014-01-31,IEF,0.25,CTB_ONLY
2014-02-28,IEF,0.24999999999999997,CTB_ONLY
2014-03-31,IEF,0.25000000000000006,CTB_ONLY
2014-04-30,IEF,0.25,CTB_ONLY
2014-05-30,IEF,0.25,CTB_ONLY
2014-06-30,IEF,0.24999999999999997,CTB_ONLY
2014-07-31,IEF,0.25,CTB_ONLY
2014-08-29,IEF,0.25000000000000006,CTB_ONLY
2014-09-30,IEF,0.25,CTB_ONLY
2014-10-31,IEF,0.25,CTB_ONLY
2014-11-28,IEF,0.24999999999999997,CTB_ONLY
2014-12-31,IEF,0.24999999999999997,CTB_ONLY
2015-01-30,IEF,0.25,CTB_ONLY
2015-02-27,IEF,0.25000000000000006,CTB_ONLY
2015-03-31,IEF,0.25,CTB_ONLY
2015-04-30,IEF,0.25000000000000006,CTB_ONLY
2015-05-29,IEF,0.25,CTB_ONLY
2015-06-30,IEF,0.25,CTB_ONLY
2015-07-31,IEF,0.25,CTB_ONLY
2015-08-31,IEF,0.25,CTB_ONLY
2015-09-30,IEF,0.25,CTB_ONLY
2015-10-30,IEF,0.25,CTB_ONLY
2015-11-30,IEF,0.24999999999999997,CTB_ONLY
2015-12-31,IEF,0.25,CTB_ONLY
2016-01-29,IEF,0.24999999999999997,CTB_ONLY
2016-02-29,IEF,0.24999999999999994,CTB_ONLY
2016-03-31,IEF,0.25000000000000006,CTB_ONLY
2016-04-29,IEF,0.24999999999999997,CTB_ONLY
2016-05-31,IEF,0.24999999999999997,CTB_ONLY
2016-06-30,IEF,0.25,CTB_ONLY
2016-07-29,IEF,0.25,CTB_ONLY
2016-08-31,IEF,0.24999999999999997,CTB_ONLY
2016-09-30,IEF,0.25,CTB_ONLY
2016-10-31,IEF,0.24687195563028572,CTB_ONLY
2016-11-30,IEF,0.23301220187603128,CTB_ONLY
2016-12-30,IEF,0.22023637356008394,CTB_ONLY
2017-01-31,IEF,0.21496577440550124,CTB_ONLY
2017-02-28,IEF,0.2161343056800233,CTB_ONLY
2017-03-31,IEF,0.21387097883112882,CTB_ONLY
2017-04-28,IEF,0.21171683976950595,CTB_ONLY
2017-05-31,IEF,0.2088248131769996,CTB_ONLY
2017-06-30,IEF,0.2045996326392654,CTB_ONLY
2017-07-31,IEF,0.1948091154636823,CTB_ONLY
2017-08-31,IEF,0.19096024852759347,CTB_ONLY
2017-09-29,IEF,0.18923750290923383,CTB_ONLY
2017-10-31,IEF,0.1850297692051489,CTB_ONLY
2017-11-30,IEF,0.17875806027554508,CTB_ONLY
2017-12-29,IEF,0.17875038470285037,CTB_ONLY
2018-01-31,IEF,0.1765569507867771,CTB_ONLY
2018-02-28,IEF,0.17908122350359473,CTB_ONLY
2018-03-29,IEF,0.18320651627192686,CTB_ONLY
2018-04-30,IEF,0.17677534608472387,CTB_ONLY
2018-05-31,IEF,0.1847426109461053,CTB_ONLY
2018-06-29,IEF,0.2232108264160744,CTB_ONLY
2018-07-31,IEF,0.2460420109945965,CTB_ONLY
2018-08-31,IEF,0.24999999999999994,CTB_ONLY
2018-09-28,IEF,0.25,CTB_ONLY
2018-10-31,IEF,0.24999999999999997,CTB_ONLY
2018-11-30,IEF,0.25,CTB_ONLY
2018-12-31,IEF,0.25,CTB_ONLY
2019-01-31,IEF,0.25,CTB_ONLY
2019-02-28,IEF,0.24999999999999997,CTB_ONLY
2019-03-29,IEF,0.25,CTB_ONLY
2019-04-30,IEF,0.25,CTB_ONLY
2019-05-31,IEF,0.25,CTB_ONLY
2019-06-28,IEF,0.25,CTB_ONLY
2019-07-31,IEF,0.25,CTB_ONLY
2019-08-30,IEF,0.24999999999999997,CTB_ONLY
2019-09-30,IEF,0.25,CTB_ONLY
2019-10-31,IEF,0.25,CTB_ONLY
2019-11-29,IEF,0.25,CTB_ONLY
2019-12-31,IEF,0.24999999999999997,CTB_ONLY
2020-01-31,IEF,0.25,CTB_ONLY
2020-02-28,IEF,0.25,CTB_ONLY
2020-03-31,IEF,0.25,CTB_ONLY
2020-04-30,IEF,0.25,CTB_ONLY
2020-05-29,IEF,0.25,CTB_ONLY
2020-06-30,IEF,0.24999999999999997,CTB_ONLY
2020-07-31,IEF,0.25,CTB_ONLY
2020-08-31,IEF,0.25000000000000006,CTB_ONLY
2020-09-30,IEF,0.25,CTB_ONLY
2020-10-30,IEF,0.24999999999999992,CTB_ONLY
2020-11-30,IEF,0.25,CTB_ONLY
2020-12-31,IEF,0.25,CTB_ONLY
2021-01-29,IEF,0.24999999999999994,CTB_ONLY
2021-02-26,IEF,0.24999999999999994,CTB_ONLY
2021-03-31,IEF,0.25,CTB_ONLY
2021-04-30,IEF,0.25,CTB_ONLY
2021-05-28,IEF,0.25,CTB_ONLY
2021-06-30,IEF,0.24999999999999997,CTB_ONLY
2021-07-30,IEF,0.24999999999999997,CTB_ONLY
2021-08-31,IEF,0.25,CTB_ONLY
2021-09-30,IEF,0.25,CTB_ONLY
2021-10-29,IEF,0.24999999999999994,CTB_ONLY
2021-11-30,IEF,0.25,CTB_ONLY
2021-12-31,IEF,0.24999999999999997,CTB_ONLY
2022-01-31,IEF,0.25,CTB_ONLY
2022-02-28,IEF,0.25,CTB_ONLY
2022-03-31,IEF,0.25,CTB_ONLY
2022-04-29,IEF,0.25,CTB_ONLY
2022-05-31,IEF,0.25,CTB_ONLY
2022-06-30,IEF,0.25000000000000006,CTB_ONLY
2022-07-29,IEF,0.25,CTB_ONLY
2022-08-31,IEF,0.25,CTB_ONLY
2022-09-30,IEF,0.25,CTB_ONLY
2022-10-31,IEF,0.25,CTB_ONLY
2022-11-30,IEF,0.25,CTB_ONLY
2022-12-30,IEF,0.25,CTB_ONLY
2023-01-31,IEF,0.25,CTB_ONLY
2023-02-28,IEF,0.24862075729990898,CTB_ONLY
2023-03-31,IEF,0.24999999999999994,CTB_ONLY
2023-04-28,IEF,0.25,CTB_ONLY
2023-05-31,IEF,0.2463265062805041,CTB_ONLY
2023-06-30,IEF,0.23986876168967317,CTB_ONLY
2023-07-31,IEF,0.2319308312115307,CTB_ONLY
2023-08-31,IEF,0.22536962793853316,CTB_ONLY
2023-09-29,IEF,0.22456704482831186,CTB_ONLY
2023-10-31,IEF,0.22175385899699537,CTB_ONLY
2023-11-30,IEF,0.2124705295419075,CTB_ONLY
2023-12-29,IEF,0.21159712205972858,CTB_ONLY
2024-01-31,IEF,0.20312044720863773,CTB_ONLY
2024-02-29,IEF,0.20104965155546042,CTB_ONLY
2024-03-28,IEF,0.2009628053188326,CTB_ONLY
2024-04-30,IEF,0.19570816741811714,CTB_ONLY
2024-05-31,IEF,0.19578873012286577,CTB_ONLY
2024-06-28,IEF,0.1952364747028584,CTB_ONLY
2024-07-31,IEF,0.19464812438829748,CTB_ONLY
2024-08-30,IEF,0.1972922409014144,CTB_ONLY
2024-09-30,IEF,0.20046946226240883,CTB_ONLY
