date,asset,ctr,strategy
2017-10-31,IEF,0.1963316669959742,GMV
2017-11-30,IEF,0.1917728907087703,GMV
2017-12-29,IEF,0.18935296468864776,GMV
2018-01-31,IEF,0.17439818935021548,GMV
2018-02-28,IEF,0.20762608614637917,GMV
2018-03-29,IEF,0.2070673616676951,GMV
2018-04-30,IEF,0.20249839641406675,GMV
2018-05-31,IEF,0.19768432150349002,GMV
2018-06-29,IEF,0.19959549196850165,GMV
2018-07-31,IEF,0.18716321355966964,GMV
2018-08-31,IEF,0.1796711968472983,GMV
2018-09-28,IEF,0.19346162467279515,GMV
2018-10-31,IEF,0.1957295776845878,GMV
2018-11-30,IEF,0.19013829753574313,GMV
2018-12-31,IEF,0.1919037297928895,GMV
2019-01-31,IEF,0.18601436766027207,GMV
2019-02-28,IEF,0.18575131383250845,GMV
2019-03-29,IEF,0.1842458823057202,GMV
2019-04-30,IEF,0.18446387131562905,GMV
2019-05-31,IEF,0.18924068604382593,GMV
2019-06-28,IEF,0.18597140169072626,GMV
2019-07-31,IEF,0.18488108253777016,GMV
2019-08-30,IEF,0.1873353998569026,GMV
2019-09-30,IEF,0.18725198258281636,GMV
2019-10-31,IEF,0.1879813352836729,GMV
2019-11-29,IEF,0.18781950804181136,GMV
2019-12-31,IEF,0.18980530360216827,GMV
2020-01-31,IEF,0.19202178701861478,GMV
2020-02-28,IEF,0.19063723203104677,GMV
2020-03-31,IEF,0.16633985617936042,GMV
2020-04-30,IEF,0.151254664133003,GMV
2020-05-29,IEF,0.1449537031430832,GMV
2020-06-30,IEF,0.1393995886128244,GMV
2020-07-31,IEF,0.15192282373965052,GMV
2020-08-31,IEF,0.14660698587239793,GMV
2020-09-30,IEF,0.1458666920026177,GMV
2020-10-30,IEF,0.14503012183194353,GMV
2020-11-30,IEF,0.14103076200349984,GMV
2020-12-31,IEF,0.13873163186366358,GMV
2021-01-29,IEF,0.1381471117962309,GMV
2021-02-26,IEF,0.13525837988737338,GMV
2021-03-31,IEF,0.1333661082656729,GMV
2021-04-30,IEF,0.13235432687989016,GMV
2021-05-28,IEF,0.13303823941314005,GMV
2021-06-30,IEF,0.14965046237023616,GMV
2021-07-30,IEF,0.15002434337786877,GMV
2021-08-31,IEF,0.14833696639641905,GMV
2021-09-30,IEF,0.14876842544308735,GMV
2021-10-29,IEF,0.14681804965677406,GMV
2021-11-30,IEF,0.14804770957189373,GMV
2021-12-31,IEF,0.14366374898229523,GMV
2022-01-31,IEF,0.14246908880862008,GMV
2022-02-28,IEF,0.14343504636323326,GMV
2022-03-31,IEF,0.14360646291845716,GMV
2022-04-29,IEF,0.1578353008462069,GMV
2022-05-31,IEF,0.15597100032482383,GMV
2022-06-30,IEF,0.16256335492389357,GMV
2022-07-29,IEF,0.16223315184091774,GMV
2022-08-31,IEF,0.1642355866146517,GMV
2022-09-30,IEF,0.16891860439696202,GMV
2022-10-31,IEF,0.16663419834637527,GMV
2022-11-30,IEF,0.16909555477140878,GMV
2022-12-30,IEF,0.1718026444987789,GMV
2023-01-31,IEF,0.17485511737622147,GMV
2023-02-28,IEF,0.17041433733347267,GMV
2023-03-31,IEF,0.17645319081483757,GMV
2023-04-28,IEF,0.17779538272173234,GMV
2023-05-31,IEF,0.17343898504435415,GMV
2023-06-30,IEF,0.17340016709103123,GMV
2023-07-31,IEF,0.17377073688653616,GMV
2023-08-31,IEF,0.17543275084858373,GMV
2023-09-29,IEF,0.17496254932068497,GMV
2023-10-31,IEF,0.17825029444890717,GMV
2023-11-30,IEF,0.18241534816454708,GMV
2023-12-29,IEF,0.18567180842591835,GMV
2024-01-31,IEF,0.18559976881934076,GMV
2024-02-29,IEF,0.18572463608106732,GMV
2024-03-28,IEF,0.18518968816073997,GMV
2024-04-30,IEF,0.18553411800895392,GMV
2024-05-31,IEF,0.18581997090056238,GMV
2024-06-28,IEF,0.18630499820065202,GMV
2024-07-31,IEF,0.1877618032770124,GMV
2024-08-30,IEF,0.18809172032627697,GMV
2024-09-30,IEF,0.1874879893479894,GMV
2024-10-31,IEF,0.1874700776181277,GMV
2024-11-29,IEF,0.18695000995657057,GMV
2024-12-31,IEF,0.18588541932782018,GMV
2025-01-31,IEF,0.18594706710822265,GMV
2025-02-28,IEF,0.18587725007448297,GMV
2025-03-31,IEF,0.20903232602200955,GMV
2025-04-30,IEF,0.2141595664367756,GMV
2025-05-30,IEF,0.2166941145028175,GMV
2025-06-30,IEF,0.2187797250420275,GMV
2025-07-31,IEF,0.2199647179024752,GMV
2025-08-29,IEF,0.22185567637681708,GMV
2025-09-30,IEF,0.224162955499558,GMV
2025-10-31,IEF,0.22376236835152968,GMV
2025-11-28,IEF,0.22451782465827264,GMV
2013-01-31,LQD,0.2168078019705401,GMV
2013-02-28,LQD,0.22075997095082928,GMV
2013-03-28,LQD,0.2194699145506153,GMV
2013-04-30,LQD,0.22386601971934264,GMV
2013-05-31,LQD,0.22416808463653223,GMV
2013-06-28,LQD,0.23422009995520646,GMV
2013-07-31,LQD,0.2331425967475295,GMV
2013-08-30,LQD,0.23261409860880905,GMV
2013-09-30,LQD,0.22481524717440227,GMV
2013-10-31,LQD,0.24298756374365788,GMV
2013-11-29,LQD,0.24867043437230382,GMV
2013-12-31,LQD,0.24861242688908822,GMV
2014-01-31,LQD,0.24058032048947264,GMV
2014-02-28,LQD,0.23994797586895092,GMV
2014-03-31,LQD,0.24440515712461766,GMV
2014-04-30,LQD,0.24623751643351968,GMV
2014-05-30,LQD,0.2411507615594664,GMV
2014-06-30,LQD,0.24140048730843452,GMV
2014-07-31,LQD,0.24289406190767623,GMV
2014-08-29,LQD,0.2410110868187973,GMV
2014-09-30,LQD,0.2413601943527718,GMV
2014-10-31,LQD,0.23879727572281634,GMV
2014-11-28,LQD,0.2422404455640476,GMV
2014-12-31,LQD,0.24164539437822144,GMV
2015-01-30,LQD,0.24566491495117362,GMV
2015-02-27,LQD,0.24449721425492685,GMV
2015-03-31,LQD,0.24497411629727855,GMV
2015-04-30,LQD,0.24103723879199665,GMV
2015-05-29,LQD,0.24353618527841853,GMV
2015-06-30,LQD,0.24678145401123217,GMV
2015-07-31,LQD,0.24078403524811207,GMV
2015-08-31,LQD,0.24023748988820826,GMV
2015-09-30,LQD,0.23945930689765507,GMV
2015-10-30,LQD,0.23734315471173567,GMV
2015-11-30,LQD,0.23678972975395968,GMV
2015-12-31,LQD,0.2365004941704468,GMV
2016-01-29,LQD,0.23874379968688933,GMV
2016-02-29,LQD,0.23799701733909917,GMV
2016-03-31,LQD,0.23576703643614622,GMV
2016-04-29,LQD,0.23610460412409381,GMV
2016-05-31,LQD,0.2363362489167652,GMV
2016-06-30,LQD,0.23764412984893635,GMV
2016-07-29,LQD,0.23674430584765002,GMV
2016-08-31,LQD,0.2374334698282593,GMV
2016-09-30,LQD,0.23661753244082134,GMV
2016-10-31,LQD,0.2416434002926535,GMV
2016-11-30,LQD,0.24010497032284908,GMV
2016-12-30,LQD,0.24111671174495575,GMV
2017-01-31,LQD,0.2400127525203399,GMV
2017-02-28,LQD,0.2370358833481508,GMV
2017-03-31,LQD,0.2371397770529373,GMV
2017-04-28,LQD,0.2395846508684911,GMV
2017-05-31,LQD,0.24083726413490228,GMV
2017-06-30,LQD,0.2412934005408837,GMV
2017-07-31,LQD,0.24038186744276843,GMV
2017-08-31,LQD,0.2408076772740263,GMV
2017-09-29,LQD,0.23838540350220683,GMV
2017-10-31,LQD,0.23490927477728138,GMV
2017-11-30,LQD,0.23127634976365147,GMV
2017-12-29,LQD,0.23154139887850922,GMV
2018-01-31,LQD,0.22001474194308185,GMV
2018-02-28,LQD,0.24213139175742157,GMV
2018-03-29,LQD,0.24485724833884887,GMV
2018-04-30,LQD,0.24033418885011282,GMV
2018-05-31,LQD,0.235879907913732,GMV
2018-06-29,LQD,0.23249820722841663,GMV
2018-07-31,LQD,0.22749992120975226,GMV
2018-08-31,LQD,0.21999654235127888,GMV
2018-09-28,LQD,0.23147513298457043,GMV
2018-10-31,LQD,0.23515368924978444,GMV
2018-11-30,LQD,0.23271566026348256,GMV
2018-12-31,LQD,0.2340908528357817,GMV
2019-01-31,LQD,0.23202041106806878,GMV
2019-02-28,LQD,0.23238590993648192,GMV
2019-03-29,LQD,0.23212926850771118,GMV
2019-04-30,LQD,0.2324260193337668,GMV
2019-05-31,LQD,0.23578650881888494,GMV
2019-06-28,LQD,0.23484814066629495,GMV
2019-07-31,LQD,0.2349304897649388,GMV
2019-08-30,LQD,0.2380209090859838,GMV
2019-09-30,LQD,0.23863362904843508,GMV
2019-10-31,LQD,0.23976020434295006,GMV
2019-11-29,LQD,0.2399286686266104,GMV
2019-12-31,LQD,0.24175733333819957,GMV
2020-01-31,LQD,0.24364992948830747,GMV
2020-02-28,LQD,0.24383492062686624,GMV
2020-03-31,LQD,0.324065304696139,GMV
2020-04-30,LQD,0.3286798159885403,GMV
2020-05-29,LQD,0.3268265298592713,GMV
2020-06-30,LQD,0.3267801587677536,GMV
2020-07-31,LQD,0.3190462013798156,GMV
2020-08-31,LQD,0.3090028898926862,GMV
2020-09-30,LQD,0.31235478484321805,GMV
2020-10-30,LQD,0.3152240012354384,GMV
2020-11-30,LQD,0.315959531750439,GMV
2020-12-31,LQD,0.3095902535459201,GMV
2021-01-29,LQD,0.3061719175733005,GMV
2021-02-26,LQD,0.2983778685824604,GMV
2021-03-31,LQD,0.2939304830051254,GMV
2021-04-30,LQD,0.287021678968009,GMV
2021-05-28,LQD,0.2835618444107403,GMV
2021-06-30,LQD,0.2940024833934338,GMV
2021-07-30,LQD,0.2926837041298448,GMV
2021-08-31,LQD,0.290621937114118,GMV
2021-09-30,LQD,0.2904291233063696,GMV
2021-10-29,LQD,0.2845023309715236,GMV
2021-11-30,LQD,0.2880087173988642,GMV
2021-12-31,LQD,0.28229601972041146,GMV
2022-01-31,LQD,0.2744536730923468,GMV
2022-02-28,LQD,0.265337749499617,GMV
2022-03-31,LQD,0.24995451448021935,GMV
2022-04-29,LQD,0.26365367789069,GMV
2022-05-31,LQD,0.2654373294068802,GMV
2022-06-30,LQD,0.26386109756043535,GMV
2022-07-29,LQD,0.2669493750476481,GMV
2022-08-31,LQD,0.26422210019552095,GMV
2022-09-30,LQD,0.26231905561756164,GMV
2022-10-31,LQD,0.25624748819423543,GMV
2022-11-30,LQD,0.26124834610785963,GMV
2022-12-30,LQD,0.2604702176579424,GMV
2023-01-31,LQD,0.2634048263430483,GMV
2023-02-28,LQD,0.2591361793553847,GMV
2023-03-31,LQD,0.2585877852791204,GMV
2023-04-28,LQD,0.2589909177851737,GMV
2023-05-31,LQD,0.26172850395759906,GMV
2023-06-30,LQD,0.26225884912939246,GMV
2023-07-31,LQD,0.2575463617243863,GMV
2023-08-31,LQD,0.25783989569888704,GMV
2023-09-29,LQD,0.2551530094333351,GMV
2023-10-31,LQD,0.25060985025374477,GMV
2023-11-30,LQD,0.26285229533656534,GMV
2023-12-29,LQD,0.2706909242993313,GMV
2024-01-31,LQD,0.26929159640802514,GMV
2024-02-29,LQD,0.26558762616238224,GMV
2024-03-28,LQD,0.26156989375699735,GMV
2024-04-30,LQD,0.2560627915326736,GMV
2024-05-31,LQD,0.25662121099299545,GMV
2024-06-28,LQD,0.25583406228194744,GMV
2024-07-31,LQD,0.25797421830226575,GMV
2024-08-30,LQD,0.25933738927662936,GMV
2024-09-30,LQD,0.25849707055229976,GMV
2024-10-31,LQD,0.2513853020029561,GMV
2024-11-29,LQD,0.25506426467302973,GMV
2024-12-31,LQD,0.2515458563651201,GMV
2025-01-31,LQD,0.24678987001284303,GMV
2025-02-28,LQD,0.25895485120996337,GMV
2025-03-31,LQD,0.2637537202349232,GMV
2025-04-30,LQD,0.2561622812647254,GMV
2025-05-30,LQD,0.25671319058450404,GMV
2025-06-30,LQD,0.25659011535013315,GMV
2025-07-31,LQD,0.2562437567009067,GMV
2025-08-29,LQD,0.255982787548574,GMV
2025-09-30,LQD,0.2561784952013206,GMV
2025-10-31,LQD,0.2529823256226621,GMV
2025-11-28,LQD,0.25238098022114724,GMV
2013-01-31,SPY,0.1418519745545641,GMV
2013-02-28,SPY,0.1448231180236351,GMV
2013-03-28,SPY,0.1589952937011914,GMV
2013-04-30,SPY,0.16063819233720691,GMV
2013-05-31,SPY,0.1790542329769929,GMV
2013-06-28,SPY,0.1376766210811492,GMV
2013-07-31,SPY,0.15033437771980915,GMV
2013-08-30,SPY,0.14421899333215524,GMV
2013-09-30,SPY,0.1502513676217265,GMV
2013-10-31,SPY,0.18934245066757832,GMV
2013-11-29,SPY,0.18095487064537344,GMV
2013-12-31,SPY,0.18903308740118863,GMV
2014-01-31,SPY,0.2077421044491136,GMV
2014-02-28,SPY,0.20948921739306284,GMV
2014-03-31,SPY,0.1935508793952908,GMV
2014-04-30,SPY,0.18171801617809616,GMV
2014-05-30,SPY,0.2398253574215088,GMV
2014-06-30,SPY,0.2444598529560974,GMV
2014-07-31,SPY,0.23731819051953032,GMV
2014-08-29,SPY,0.24801491596942124,GMV
2014-09-30,SPY,0.2475679608506369,GMV
2014-10-31,SPY,0.253216997002943,GMV
2014-11-28,SPY,0.2538178305752504,GMV
2014-12-31,SPY,0.2555513015998289,GMV
2015-01-30,SPY,0.22451074227102163,GMV
2015-02-27,SPY,0.24765715791511933,GMV
2015-03-31,SPY,0.24097787325101633,GMV
2015-04-30,SPY,0.24766786482983666,GMV
2015-05-29,SPY,0.24494719986994087,GMV
2015-06-30,SPY,0.23376513569634738,GMV
2015-07-31,SPY,0.2715465698577219,GMV
2015-08-31,SPY,0.2596711041806314,GMV
2015-09-30,SPY,0.2554538251755531,GMV
2015-10-30,SPY,0.28162390807630255,GMV
2015-11-30,SPY,0.2904325756936605,GMV
2015-12-31,SPY,0.2988837867623774,GMV
2016-01-29,SPY,0.2775300323878855,GMV
2016-02-29,SPY,0.27636690313920753,GMV
2016-03-31,SPY,0.28783484609795923,GMV
2016-04-29,SPY,0.28256208961863793,GMV
2016-05-31,SPY,0.288211667599699,GMV
2016-06-30,SPY,0.2765651056577505,GMV
2016-07-29,SPY,0.28843700426441043,GMV
2016-08-31,SPY,0.279621263094461,GMV
2016-09-30,SPY,0.2768702904845245,GMV
2016-10-31,SPY,0.2648884921673649,GMV
2016-11-30,SPY,0.27623851315440195,GMV
2016-12-30,SPY,0.26717886085368914,GMV
2017-01-31,SPY,0.27080528402936693,GMV
2017-02-28,SPY,0.28547042184594423,GMV
2017-03-31,SPY,0.28485218415767677,GMV
2017-04-28,SPY,0.28290041455716475,GMV
2017-05-31,SPY,0.2785357926628569,GMV
2017-06-30,SPY,0.27981873159759757,GMV
2017-07-31,SPY,0.2822882256970736,GMV
2017-08-31,SPY,0.279391112715317,GMV
2017-09-29,SPY,0.2901467140896985,GMV
2017-10-31,SPY,0.2993049348366064,GMV
2017-11-30,SPY,0.3103929090566944,GMV
2017-12-29,SPY,0.31191770948914155,GMV
2018-01-31,SPY,0.34616097027105425,GMV
2018-02-28,SPY,0.2827326391474701,GMV
2018-03-29,SPY,0.27644876091699844,GMV
2018-04-30,SPY,0.286304308026974,GMV
2018-05-31,SPY,0.2991089869651951,GMV
2018-06-29,SPY,0.30109950341889535,GMV
2018-07-31,SPY,0.32879276263813995,GMV
2018-08-31,SPY,0.3489825666974397,GMV
2018-09-28,SPY,0.3194971099500622,GMV
2018-10-31,SPY,0.3032146617788124,GMV
2018-11-30,SPY,0.32005037147947063,GMV
2018-12-31,SPY,0.29421929849526973,GMV
2019-01-31,SPY,0.3082902051865421,GMV
2019-02-28,SPY,0.31025161700009213,GMV
2019-03-29,SPY,0.31245431178669114,GMV
2019-04-30,SPY,0.3149187049980923,GMV
2019-05-31,SPY,0.28701184919523703,GMV
2019-06-28,SPY,0.2976269574631479,GMV
2019-07-31,SPY,0.302857337393745,GMV
2019-08-30,SPY,0.28727650426179835,GMV
2019-09-30,SPY,0.29173183462588137,GMV
2019-10-31,SPY,0.2903978924427607,GMV
2019-11-29,SPY,0.29706855661882825,GMV
2019-12-31,SPY,0.2922624591978972,GMV
2020-01-31,SPY,0.2839936927966543,GMV
2020-02-28,SPY,0.2667433393761098,GMV
2020-03-31,SPY,0.140707376456751,GMV
2020-04-30,SPY,0.1690503702449129,GMV
2020-05-29,SPY,0.1761979950234961,GMV
2020-06-30,SPY,0.1801635163745932,GMV
2020-07-31,SPY,0.1293795350358832,GMV
2020-08-31,SPY,0.14410440060028196,GMV
2020-09-30,SPY,0.14343333656621385,GMV
2020-10-30,SPY,0.14294818084503857,GMV
2020-11-30,SPY,0.1586815559745564,GMV
2020-12-31,SPY,0.16087239880860063,GMV
2021-01-29,SPY,0.1620283530824588,GMV
2021-02-26,SPY,0.17268621816536778,GMV
2021-03-31,SPY,0.18321518791520366,GMV
2021-04-30,SPY,0.18632748558887674,GMV
2021-05-28,SPY,0.18285097785470633,GMV
2021-06-30,SPY,0.12777236039628515,GMV
2021-07-30,SPY,0.12880074120669013,GMV
2021-08-31,SPY,0.13509402623585318,GMV
2021-09-30,SPY,0.1280476981235694,GMV
2021-10-29,SPY,0.13601045869438838,GMV
2021-11-30,SPY,0.13665726099693387,GMV
2021-12-31,SPY,0.1434080082300936,GMV
2022-01-31,SPY,0.1392095883453701,GMV
2022-02-28,SPY,0.13229622270800367,GMV
2022-03-31,SPY,0.12795072464511184,GMV
2022-04-29,SPY,0.11134890378961276,GMV
2022-05-31,SPY,0.11565513067115686,GMV
2022-06-30,SPY,0.10973088664721797,GMV
2022-07-29,SPY,0.11991431737101567,GMV
2022-08-31,SPY,0.1208728723708671,GMV
2022-09-30,SPY,0.11537786448402321,GMV
2022-10-31,SPY,0.12983021966648114,GMV
2022-11-30,SPY,0.12669639445658257,GMV
2022-12-30,SPY,0.11971943982195789,GMV
2023-01-31,SPY,0.11780268301909715,GMV
2023-02-28,SPY,0.09121139466175592,GMV
2023-03-31,SPY,0.08653097730821732,GMV
2023-04-28,SPY,0.08692062813275914,GMV
2023-05-31,SPY,0.09907555424592714,GMV
2023-06-30,SPY,0.1044458956485714,GMV
2023-07-31,SPY,0.10391594326332408,GMV
2023-08-31,SPY,0.10288305635388886,GMV
2023-09-29,SPY,0.10096992034281647,GMV
2023-10-31,SPY,0.09568710403970757,GMV
2023-11-30,SPY,0.10009925259868813,GMV
2023-12-29,SPY,0.10010727611578771,GMV
2024-01-31,SPY,0.10247769944859586,GMV
2024-02-29,SPY,0.10947745229265188,GMV
2024-03-28,SPY,0.10841574341490388,GMV
2024-04-30,SPY,0.10391170736182151,GMV
2024-05-31,SPY,0.10798115063451084,GMV
2024-06-28,SPY,0.11165561171837823,GMV
2024-07-31,SPY,0.11001776800899893,GMV
2024-08-30,SPY,0.11178970209098911,GMV
2024-09-30,SPY,0.11174986341327323,GMV
2024-10-31,SPY,0.10837359472764203,GMV
2024-11-29,SPY,0.11571894157175405,GMV
2024-12-31,SPY,0.11527122852041503,GMV
2025-01-31,SPY,0.11411672963549611,GMV
2025-02-28,SPY,0.08712260934158493,GMV
2025-03-31,SPY,0.10012916312852858,GMV
2025-04-30,SPY,0.10259131211220891,GMV
2025-05-30,SPY,0.104693384684924,GMV
2025-06-30,SPY,0.10432322100208655,GMV
2025-07-31,SPY,0.1039251611195685,GMV
2025-08-29,SPY,0.10441941677527873,GMV
2025-09-30,SPY,0.10026721188661662,GMV
2025-10-31,SPY,0.09982848780981793,GMV
2025-11-28,SPY,0.09701567515818268,GMV
2013-01-31,TIP,0.20780147630380624,GMV
2013-02-28,TIP,0.20665348724321606,GMV
2013-03-28,TIP,0.20272722704374707,GMV
2013-04-30,TIP,0.20254117578573472,GMV
2013-05-31,TIP,0.19866822488045846,GMV
2013-06-28,TIP,0.2062166758674321,GMV
2013-07-31,TIP,0.20297070375370763,GMV
2013-08-30,TIP,0.2036071672013538,GMV
2013-09-30,TIP,0.20343642676884505,GMV
2013-10-31,TIP,0.2182950465201137,GMV
2013-11-29,TIP,0.22056175985960974,GMV
2013-12-31,TIP,0.21261857008853696,GMV
2014-01-31,TIP,0.20961811190886828,GMV
2014-02-28,TIP,0.21141310320687115,GMV
2014-03-31,TIP,0.21063216841447174,GMV
2014-04-30,TIP,0.21471561898584582,GMV
2014-05-30,TIP,0.20777041643560215,GMV
2014-06-30,TIP,0.20847537498884774,GMV
2014-07-31,TIP,0.2122317879294629,GMV
2014-08-29,TIP,0.2121022655163658,GMV
2014-09-30,TIP,0.21446561051327312,GMV
2014-10-31,TIP,0.21555898097797,GMV
2014-11-28,TIP,0.21604483147323647,GMV
2014-12-31,TIP,0.21738548393292842,GMV
2015-01-30,TIP,0.2249398367806232,GMV
2015-02-27,TIP,0.22148122923234986,GMV
2015-03-31,TIP,0.2231553976354438,GMV
2015-04-30,TIP,0.22165251812773953,GMV
2015-05-29,TIP,0.2238898473435883,GMV
2015-06-30,TIP,0.22628622999847361,GMV
2015-07-31,TIP,0.21835870108956268,GMV
2015-08-31,TIP,0.2191754469986534,GMV
2015-09-30,TIP,0.21952586949405836,GMV
2015-10-30,TIP,0.2140257952969306,GMV
2015-11-30,TIP,0.21309459226488223,GMV
2015-12-31,TIP,0.20947887790409347,GMV
2016-01-29,TIP,0.21319630523570335,GMV
2016-02-29,TIP,0.2119766652555696,GMV
2016-03-31,TIP,0.21158456087748592,GMV
2016-04-29,TIP,0.21187706469334977,GMV
2016-05-31,TIP,0.21091762046607535,GMV
2016-06-30,TIP,0.21356144388718962,GMV
2016-07-29,TIP,0.21251136634769646,GMV
2016-08-31,TIP,0.21386289759924965,GMV
2016-09-30,TIP,0.2138462116178147,GMV
2016-10-31,TIP,0.21723499973638158,GMV
2016-11-30,TIP,0.21607779661768695,GMV
2016-12-30,TIP,0.21987451498245517,GMV
2017-01-31,TIP,0.21905033172635496,GMV
2017-02-28,TIP,0.2130338173907789,GMV
2017-03-31,TIP,0.21458828389559165,GMV
2017-04-28,TIP,0.21447218463217793,GMV
2017-05-31,TIP,0.21553864198823816,GMV
2017-06-30,TIP,0.21448695740445844,GMV
2017-07-31,TIP,0.21393822564929244,GMV
2017-08-31,TIP,0.21432516221524622,GMV
2017-09-29,TIP,0.21004674332488207,GMV
2017-10-31,TIP,0.20674296737880632,GMV
2017-11-30,TIP,0.20339434925655697,GMV
2017-12-29,TIP,0.20264172544465672,GMV
2018-01-31,TIP,0.19180200228813954,GMV
2018-02-28,TIP,0.21673890125855957,GMV
2018-03-29,TIP,0.2159316543120913,GMV
2018-04-30,TIP,0.21208491250723216,GMV
2018-05-31,TIP,0.2066239287630208,GMV
2018-06-29,TIP,0.20605712934722437,GMV
2018-07-31,TIP,0.196110625364534,GMV
2018-08-31,TIP,0.18809719062892552,GMV
2018-09-28,TIP,0.1981477730730325,GMV
2018-10-31,TIP,0.200225995570617,GMV
2018-11-30,TIP,0.1953152638191158,GMV
2018-12-31,TIP,0.19643727710198733,GMV
2019-01-31,TIP,0.19398465081000327,GMV
2019-02-28,TIP,0.1934488235955869,GMV
2019-03-29,TIP,0.19216965390912036,GMV
2019-04-30,TIP,0.19263906541721632,GMV
2019-05-31,TIP,0.19585647652382138,GMV
2019-06-28,TIP,0.19433762451118414,GMV
2019-07-31,TIP,0.19223859358580225,GMV
2019-08-30,TIP,0.19375447927988515,GMV
2019-09-30,TIP,0.19323669904578125,GMV
2019-10-31,TIP,0.1939963462509279,GMV
2019-11-29,TIP,0.19252737706244463,GMV
2019-12-31,TIP,0.1924860554319996,GMV
2020-01-31,TIP,0.1929332465512654,GMV
2020-02-28,TIP,0.19283854170351641,GMV
2020-03-31,TIP,0.20167508443182083,GMV
2020-04-30,TIP,0.19187130890334944,GMV
2020-05-29,TIP,0.1891407809465506,GMV
2020-06-30,TIP,0.1860400030846521,GMV
2020-07-31,TIP,0.19370089829497933,GMV
2020-08-31,TIP,0.19059899724089746,GMV
2020-09-30,TIP,0.1891338198181886,GMV
2020-10-30,TIP,0.18818771353366243,GMV
2020-11-30,TIP,0.18541926170524706,GMV
2020-12-31,TIP,0.18502046086815283,GMV
2021-01-29,TIP,0.1845197082245285,GMV
2021-02-26,TIP,0.18290586800624575,GMV
2021-03-31,TIP,0.18097431925204943,GMV
2021-04-30,TIP,0.17974285957564032,GMV
2021-05-28,TIP,0.1798189690441673,GMV
2021-06-30,TIP,0.1897525253868631,GMV
2021-07-30,TIP,0.18966685061384214,GMV
2021-08-31,TIP,0.18819423596677567,GMV
2021-09-30,TIP,0.18787736757656046,GMV
2021-10-29,TIP,0.18704800587356524,GMV
2021-11-30,TIP,0.18764509104244656,GMV
2021-12-31,TIP,0.1865132204671281,GMV
2022-01-31,TIP,0.1872745364346856,GMV
2022-02-28,TIP,0.1879467669967071,GMV
2022-03-31,TIP,0.1895409372145763,GMV
2022-04-29,TIP,0.19301187108092246,GMV
2022-05-31,TIP,0.19322380808768694,GMV
2022-06-30,TIP,0.19516116737208125,GMV
2022-07-29,TIP,0.19541748899678135,GMV
2022-08-31,TIP,0.1947874583844373,GMV
2022-09-30,TIP,0.19681083165960545,GMV
2022-10-31,TIP,0.192885068719453,GMV
2022-11-30,TIP,0.1924163257267767,GMV
2022-12-30,TIP,0.19390350021642214,GMV
2023-01-31,TIP,0.19450403809898736,GMV
2023-02-28,TIP,0.19380973988262365,GMV
2023-03-31,TIP,0.19710086207559196,GMV
2023-04-28,TIP,0.19719038959429622,GMV
2023-05-31,TIP,0.1940619665726999,GMV
2023-06-30,TIP,0.19366562497438158,GMV
2023-07-31,TIP,0.19353570220708866,GMV
2023-08-31,TIP,0.19418937690910273,GMV
2023-09-29,TIP,0.19419070345663225,GMV
2023-10-31,TIP,0.19498062095219057,GMV
2023-11-30,TIP,0.1957139544925667,GMV
2023-12-29,TIP,0.1966288359052619,GMV
2024-01-31,TIP,0.19646744538308095,GMV
2024-02-29,TIP,0.19571654986590598,GMV
2024-03-28,TIP,0.19559566706029052,GMV
2024-04-30,TIP,0.1957573164921886,GMV
2024-05-31,TIP,0.19507510886757226,GMV
2024-06-28,TIP,0.19448324563441985,GMV
2024-07-31,TIP,0.19466946496632412,GMV
2024-08-30,TIP,0.1940043180262338,GMV
2024-09-30,TIP,0.19363821597059083,GMV
2024-10-31,TIP,0.19373407668297957,GMV
2024-11-29,TIP,0.19247365241191006,GMV
2024-12-31,TIP,0.19182670499302143,GMV
2025-01-31,TIP,0.1915011382292447,GMV
2025-02-28,TIP,0.19291221868270822,GMV
2025-03-31,TIP,0.190276052410645,GMV
2025-04-30,TIP,0.19088639412550484,GMV
2025-05-30,TIP,0.19188016252439333,GMV
2025-06-30,TIP,0.19298101408989565,GMV
2025-07-31,TIP,0.1937086449270193,GMV
2025-08-29,TIP,0.19474408228796958,GMV
2025-09-30,TIP,0.19567430593814888,GMV
2025-10-31,TIP,0.19527880834097006,GMV
2025-11-28,TIP,0.19632059613362776,GMV
2013-01-31,TLT,0.10947348443201693,GMV
2013-02-28,TLT,0.11165546230014109,GMV
2013-03-28,TLT,0.10749634918343333,GMV
2013-04-30,TLT,0.11330496308390743,GMV
2013-05-31,TLT,0.10568660461613529,GMV
2013-06-28,TLT,0.11906693788752949,GMV
2013-07-31,TLT,0.1097786035441626,GMV
2013-08-30,TLT,0.10910032321801869,GMV
2013-09-30,TLT,0.11160676649767268,GMV
2013-10-31,TLT,0.05414382596805184,GMV
2013-11-29,TLT,0.0537659030545701,GMV
2013-12-31,TLT,0.050511640752469174,GMV
2014-01-31,TLT,0.030821129561873335,GMV
2014-02-28,TLT,0.028321569232655247,GMV
2014-03-31,TLT,0.030136535405789106,GMV
2014-04-30,TLT,0.03158510752405825,GMV
2014-05-30,TLT,0.01658896992010886,GMV
2014-06-30,TLT,0.015791420250986052,GMV
2014-07-31,TLT,0.017786526853952062,GMV
2014-08-29,TLT,0.018203563009067437,GMV
